event_id,pid,px,py,pz,E,x_f,y_f,z_f,t_f
2,3322,0.0501755619,0.462676152,-29.8360978,29.8688206,-0.66786,3.53688,-66.672,66.9326
2,-321,-0.800001143,0.00358639235,-14.4973709,14.527829,-0.66786,3.53688,-68.2601,68.5147
2,321,-0.487782576,0.13703521,10.0235361,10.0484836,-0.820371,3.8487,54.4953,54.8161
2,-213,-0.314735204,0.496037341,-6.23881033,6.31427285,-0.666652,4.72954,-32.2402,32.7756
2,-211,0.247658235,-0.0926147049,2.09674246,2.11784916,-0.801866,5.26876,10.8671,12.3767
2,-100213,-0.766796414,0.784125682,7.80627624,8.01791766,-0.665724,4.67546,31.1706,31.7241
2,-321,0.0739372217,-0.0153520389,6.15209019,6.17235386,-0.566792,4.12937,50.2224,50.5661
2,10223,-0.356341129,0.15925951,-1.73131726,2.12572388,-0.529542,5.37511,-10.8319,12.3145
2,211,0.068480136,0.0277684303,-0.207636986,0.260034099,-0.665622,5.44721,0.771934,5.95021
2,-313,0.449297452,-0.776175986,-8.3426689,8.43801551,0.66919,-4.47264,-41.3047,41.7239
2,-20323,0.424987057,-1.82775467,6.16766707,6.59771379,0.728293,-5.26606,14.9189,16.0509
2,211,0.237127874,-0.319457963,2.19629055,2.23629586,0.666996,-4.79436,30.8658,31.4246
2,337,-1.01553263,-0.571146186,39.5995683,39.6600635,0.136061,-2.68378,98.5062,98.6775
2,-323,-0.157333002,-0.437131088,-9.79073548,9.84225597,0.809839,-2.37938,-91.7356,91.9265
2,-3214,1.05476158,-0.0273748145,-43.7762381,43.8108493,0.676346,-0.675151,-115.087,115.238
2,10311,-0.848580703,1.48802448,-34.680165,34.7528324,0.676346,-0.675151,-114.635,114.787
2,-211,-0.5430215,0.136044267,11.9146912,11.9286332,0.690999,-0.694625,119.247,119.393
2,-213,-0.193665849,-0.408698243,-9.54809755,9.5902494,0.674585,0.674316,-114.822,114.973
2,-1114,-0.448468837,1.32634098,36.8745208,36.9216524,0.688161,0.693141,117.521,117.669
2,-323,-0.0498615671,-0.112084393,-23.5965226,23.6136951,0.787911,2.33666,-93.3518,93.5391
2,111,0.814588332,-0.546908364,-16.7321211,16.7614314,0.787911,2.33666,-90.796,90.9885
2,2112,-1.7854413,0.562862171,28.5328205,28.6095491,0.66832,3.52654,65.9541,66.2175
2,225,-0.0576804411,0.189186421,17.4842072,17.5318224,0.633758,2.94149,82.2046,82.4153
2,2212,0.0571985382,0.617625657,-7.34687284,7.43243686,0.669294,4.68267,-31.9589,32.499
2,223,0.230532892,0.276642699,-1.73336678,1.93580112,0.801978,5.27014,-11.3251,12.7809
2,221,0.483158243,0.387950411,2.93877437,3.05297334,0.689518,5.23096,14.7664,15.9034
2,111,0.353423584,0.478420251,2.54600192,2.61819861,0.666544,4.94478,24.9886,25.6757
2,-323,-0.00207050846,0.423759689,0.917045148,1.34766923,0.664615,5.43972,3.97736,7.11535
2,211,-0.147932327,0.167592401,0.131230167,0.293660591,0.653658,5.42485,5.63954,8.16042
2,211,0.140423042,-0.0465931961,-1.12665363,1.14467548,1.99841,-4.41281,-31.3132,31.8641
2,-213,-0.102695325,-0.260627677,-1.06712175,1.3488506,2.01625,-5.09209,-10.7158,12.2338
2,-2116,-0.403476904,-0.988036331,0.129716612,1.99034188,2.20443,-5.19513,-2.36691,6.36453
2,211,0.300256087,-0.178703741,0.0449278828,0.378353353,2.2059,-5.20254,4.08636,7.18395
2,111,0.453446611,-0.263589946,1.83257719,1.91114538,1.99989,-4.55407,32.0462,32.5848
2,111,0.225302551,-0.113063915,-3.73422446,3.74526648,1.89163,-3.06322,-66.6937,66.9537
2,3214,0.924549149,-1.6708817,-49.5479943,49.6041188,1.94071,-1.95115,-87.1474,87.3467
2,-311,-0.121020985,1.03399444,-32.6870347,32.7073396,1.65542,0.592872,-104.511,104.676
2,-213,-0.226870349,-0.167228014,26.8457311,26.8584231,2.46683,0.849003,93.9689,94.156
2,211,0.402310179,-0.428198668,6.01992374,6.05010194,1.8872,0.623161,105.425,105.59
2,115,1.16527826,-0.433045561,47.1021438,47.136984,1.8872,0.623161,104.797,104.962
2,111,-0.853319307,1.12811093,31.3486222,31.3808213,1.8872,0.623161,105.279,105.444
2,211,-0.0372576426,0.551526183,-18.4916457,18.5004209,1.89546,1.91301,-85.9013,86.1034
2,311,0.503038439,0.876830439,14.0781859,14.1230745,2.09423,3.65637,51.8617,52.1969
2,211,-0.263857429,0.42890692,0.0965760381,0.530992298,2.0614,5.13737,-4.10284,7.19071
2,311,-0.244608416,0.458364888,-0.198221958,0.743814219,2.09616,5.16002,-0.703859,5.94824
2,-213,-0.725987143,0.370969701,1.14957059,1.60883946,2.0768,5.16153,6.05079,8.45564
2,-311,0.453971012,-0.339480125,-2.76441001,2.8648447,3.01226,-4.30677,-18.237,19.1664
2,-211,0.290123842,-0.800758917,-0.243286709,0.896448052,3.25769,-4.50523,-5.89005,8.33546
2,10211,0.568118131,-1.38835903,-0.112271484,2.10608165,3.30614,-4.53695,-0.691126,5.93858
2,-103326,1.06746258,-0.979978294,0.958363001,2.61166488,3.32159,-4.54506,3.82303,7.02935
2,-1214,1.44200915,-1.10885373,2.64590914,3.5503531,3.32159,-4.54506,3.91064,7.07738
2,111,-0.0850773268,-0.271001492,0.0605074422,0.321535551,3.32159,-4.54506,3.78908,7.01095
2,-3214,0.508787595,-1.41636898,3.27664344,3.86258762,3.28336,-4.49211,10.9221,12.4128
2,223,1.10036397,-1.29286649,-6.51507637,6.77802432,3.66842,-3.57339,-19.036,19.9307
2,-311,0.151703252,-1.05466092,7.92062452,8.00722501,3.33306,-3.33335,40.9711,41.3938
2,333,1.27709186,-0.44104972,35.3705839,35.4110443,3.06845,-3.12144,51.852,52.186
2,-211,0.408293968,0.208476524,4.61588962,4.64065161,3.67013,-2.09138,52.0541,52.388
2,-313,0.669154975,-0.445084996,14.5334194,14.5829288,3.18247,-1.98365,68.3897,68.6436
2,111,0.16500846,0.0441606678,1.51784512,1.53364786,2.97264,0.625245,86.2909,86.4919
2,321,0.20814331,0.195736102,-10.2340407,10.2499396,3.27445,2.00353,-52.7723,53.1011
2,111,0.145610645,0.677634684,-6.78232403,6.81904351,3.68419,2.06089,-40.7581,41.1834
2,217,0.39062059,0.389779831,16.8390092,16.9324973,3.62517,2.0696,51.4704,51.8079
2,211,1.31236316,-0.873167024,23.8783237,23.9306938,3.62517,2.0696,53.5325,53.8572
2,111,0.220067775,0.642068466,-0.658010307,0.955355068,3.86531,3.83708,-6.0833,8.48057
2,-211,0.069824387,0.24853294,1.22535525,1.25983473,3.75589,3.72739,18.5327,19.4513
2,313,0.760205247,1.04020744,5.22205624,5.45210774,3.75589,3.72739,18.8728,19.7755
2,111,0.286473721,-0.0832249141,-0.451765347,0.558685518,2.97595,4.26539,-18.8353,19.7363
2,221,0.119218588,0.815217232,-0.612176874,1.16355349,3.13202,4.39643,-10.8327,12.3339
2,-211,0.379915911,0.609845406,-2.35903494,2.46988611,3.13202,4.39643,-11.0374,12.514
2,111,0.329512804,-0.810266169,-0.314195383,0.939613054,4.3875,-3.26883,-3.81077,7.02174
2,100323,2.23084697,-1.12581044,3.88954937,4.83652382,4.42535,-3.31135,8.34765,10.2212
2,-321,0.10326461,-0.221472992,0.48538461,0.734403217,4.42535,-3.31135,8.28784,10.1724
2,323,0.27026043,-0.487594192,2.38038417,2.60243762,4.4001,-3.27782,10.8187,12.3218
2,-10313,0.48400692,-1.59554278,7.14949815,7.45072663,4.29635,-3.12193,18.193,19.1247
2,221,0.593060948,-0.0385532239,-0.274170287,0.85362813,4.92415,-1.99859,-5.73939,8.23109
2,313,1.29283846,-0.425713908,-0.145796356,1.63388622,4.9588,-1.99901,-3.89017,7.06706
2,-311,0.789665822,0.0885314339,1.70658577,1.9462479,4.98808,-1.99988,11.0627,12.5377
2,12114,1.17796392,0.55467645,-12.2026677,12.3904989,4.59181,-0.667946,-24.4044,25.1075
2,-211,0.336591694,-0.130120485,-0.851327898,0.934894913,5.13844,0.668863,-5.95324,8.3816
2,2224,0.978500759,-0.456413246,-1.00022315,1.91938718,5.1811,0.667142,-3.90233,7.07378
2,221,0.077829506,-0.454479665,0.341373224,0.793378142,5.25137,0.698377,0.630126,5.93828
2,-213,0.224155969,0.204353563,1.5983301,1.80245427,4.87355,1.99921,14.2691,15.4408
2,3124,1.09476514,0.960203011,8.23314767,8.49797747,4.75369,2.00101,19.0209,19.915
2,-3222,-0.442226763,-0.415297562,19.2768184,19.3229782,4.07692,1.55416,47.5763,47.9375
2,221,0.00401134484,0.462514044,-1.5540317,1.71150631,4.28371,3.08924,-10.7096,12.2255
2,9010221,0.688661371,0.0200707082,-2.97636103,3.21146109,4.28371,3.08924,-11.1737,12.634
2,-213,0.545411003,0.136565034,-1.33298937,1.64169419,4.31918,3.14565,-8.28228,10.1671
2,-211,0.192639009,0.135356713,0.275903815,0.388069765,4.40856,3.27308,2.11528,6.2656
2,9000213,-1.77605619,-1.00075038,-4.20339063,4.8639167,-4.25748,-3.05673,-19.0114,19.9646
2,111,-0.0818775217,-0.393768319,-0.585607649,0.723697269,-4.38054,-3.23963,-8.65061,10.5834
2,211,-0.401516694,-0.128323749,-0.329015582,0.552248036,-4.39852,-3.27318,-0.878936,6.16052
2,-10313,-1.217871,0.0674774923,-10.6486073,10.793451,-4.56072,-2.00297,-25.7856,26.4973
2,115,-1.81835514,-0.374274043,-2.12781001,3.11640607,-5.00643,-2.00196,-3.9,7.24018
2,-10313,-0.373942452,0.0101505968,1.7908914,2.22827557,-4.87486,-2.00051,5.93129,8.50826
2,-311,-0.0775836412,0.393809398,3.0475538,3.11331419,-4.73031,-2.00103,11.2556,12.8024
2,-211,-0.276823857,-0.349337129,-0.326858573,0.569691499,-5.22173,-0.672647,-8.37961,10.3654
2,3212,-0.519415487,-0.451233524,-2.71832172,3.045718,-5.22173,-0.672647,-8.26575,10.2735
2,211,-0.849538857,-0.613734424,-0.457193903,1.15171892,-5.24684,-0.69449,-2.44814,6.57692
2,-211,-0.207278594,-0.233473013,0.238235219,0.416262037,-4.87961,-0.667889,14.7806,15.9899
2,213,-1.82097667,0.0380413387,6.29568425,6.59963782,-4.73198,-0.667894,19.2736,20.2159
2,211,-0.0663915857,0.122127931,-0.683184301,0.710709409,-4.6277,0.669065,-32.5639,33.1303
2,111,-0.663075273,-0.239976588,-2.37933353,2.48546367,-4.83388,0.668617,-25.0143,25.7473
2,223,-1.07203216,-0.0246818387,0.40834085,1.38913404,-5.18879,0.667527,2.33073,6.53012
2,223,-0.535023909,0.0325760882,3.05423041,3.19823767,-4.71971,0.668146,19.3431,20.2822
2,311,-0.762875066,0.0719055922,4.23695156,4.33392932,-4.53443,0.667933,25.3366,26.0606
2,-325,-0.0693026539,1.16810135,-7.94338496,8.15528474,-4.31329,1.98789,-32.2712,32.8424
2,327,-1.66482952,1.57723201,-6.22861639,6.87089196,-4.89547,2.00153,-11.248,12.7956
2,211,-1.4995459,-0.0418012653,-2.53318125,2.94727612,-4.97037,2.00084,-6.04106,8.58514
2,-213,-1.65054541,0.804414083,-0.244275404,2.00828998,-4.96047,2.00082,-0.775563,6.14911
2,-211,-0.23854082,-0.0107389861,1.4715287,1.49714988,-4.12967,1.71449,31.3339,31.9199
2,113,-0.113260675,0.682918256,-2.69717254,2.8906956,-4.15281,2.88773,-24.8426,25.5784
2,-10313,-0.0840207233,0.139641225,-1.07694289,1.6746191,-4.36739,3.20183,-8.64649,10.58
2,-3214,-0.8352259,-0.0120300165,-0.0905026156,1.61992677,-4.35587,3.19182,2.45856,6.57414
2,-211,-0.184468491,0.308076869,0.0936566321,0.395923662,-4.34007,3.16925,4.23831,7.42536
2,323,0.0956404785,-0.116450447,0.40932035,0.992932503,-3.27882,-4.48069,-0.863895,6.15863
2,-211,-0.0841672241,-1.0097064,2.19207248,2.41884619,-3.2113,-4.44135,6.17536,8.67836
2,-211,0.231636868,0.0832166975,-9.76723308,9.77130834,-2.76954,-2.77557,-64.2612,64.5467
2,-321,-0.928970601,-0.582689741,-15.0344797,15.0825107,-2.76954,-2.77557,-64.745,65.0285
2,211,-0.283435902,0.383508648,1.02323138,1.13730438,-3.78265,-3.73911,11.4005,12.9332
2,111,-0.0061600384,-0.133022359,-4.15045506,4.15488316,-3.05567,-1.91476,-66.8288,67.1062
2,20323,-0.0185079954,-0.333679806,-14.079123,14.1528018,-3.5419,-2.04414,-55.0376,55.375
2,213,0.134436879,0.284453992,-7.66824843,7.71383156,-3.5419,-2.04414,-54.3355,54.6772
2,335,-0.621605997,0.764399921,18.6778716,18.7659056,-3.18624,-1.99679,52.5837,52.9363
2,12116,-0.0599927659,0.155590871,-30.1096472,30.1572195,-2.9007,-0.612137,-83.6868,83.908
2,2112,-0.786488801,-0.19516156,15.6929475,15.7418264,-3.57848,-0.668535,52.9692,53.3194
2,-211,-1.80493294,-0.0946638507,16.4663339,16.5658064,-3.88432,0.78869,43.4506,43.8794
2,211,0.471509786,0.468075032,-10.5666272,10.5883931,-3.4896,2.02855,-55.2827,55.6185
2,113,-0.788018634,0.0544918207,-7.47868074,7.56021061,-3.79858,2.30795,-43.5507,43.9777
2,-211,-0.0482855546,0.615476081,0.624824494,0.889152377,-3.65365,3.59891,15.3815,16.5487
2,10113,0.121680109,1.0068055,4.69743935,4.96045059,-3.55682,3.48329,19.6972,20.6214
2,221,-0.4228127,0.934615602,2.86033856,3.08773665,-3.41207,3.35707,24.6904,25.4333
2,-211,-0.535979943,-0.186035771,-1.64415814,1.74475895,-3.10665,4.32821,-15.1389,16.3202
2,111,-0.619051747,0.223431456,-3.65904552,3.72032321,-3.16986,4.37966,-11.427,12.9517
2,321,0.0489288815,0.682756861,0.322899636,0.903798175,-3.2348,4.44123,-2.23165,6.49306
2,221,-1.62313412,-0.584170541,1.29763428,2.22710088,-3.18616,4.41466,4.03258,7.31017
2,-211,-0.0663878436,0.135718471,0.0875901555,0.222582309,-3.15714,4.39481,5.90357,8.48686
2,-311,-0.0122485805,-0.85359875,-6.82398429,6.8948951,-1.83922,-4.15971,-40.4346,40.8905
2,111,0.32682245,-0.0959270975,-3.24325854,3.26401362,-1.99933,-4.76642,-19.6878,20.6112
2,-211,-0.420015773,-0.694375253,1.69146262,1.88113265,-1.99796,-5.02046,8.23874,10.2512
2,-211,-0.430433481,-2.75869528,7.02548897,7.56123085,-1.99852,-4.82822,14.8166,16.0232
2,20223,0.0871030936,0.130138434,3.45974255,3.69291336,-1.99953,-4.67401,19.7329,20.6542
2,-3324,-0.172433375,-1.60083895,10.036825,10.2800955,-2.00059,-4.47999,25.6401,26.3558
2,-11212,-0.17750967,-0.363307131,10.6523189,10.8210443,-1.95466,-4.2635,32.8499,33.4108
2,-3128,0.195084294,-1.26795768,-19.9864336,20.1373608,-2.0269,-3.52923,-53.9146,54.2589
2,9010221,-1.34619677,-0.828240538,25.4910252,25.5591606,-1.99834,-3.31696,53.3179,53.6657
2,211,0.0830686803,-0.571541809,-6.33378278,6.3615571,-1.94692,-1.93531,-88.8303,89.0393
2,-10313,-0.921285174,0.41263479,-35.0073136,35.0449572,-2.27164,0.755014,-96.3744,96.5683
2,-211,0.0932352328,-0.308113131,-17.7957181,17.7991644,-1.91965,1.8982,-89.0007,89.2091
2,-211,0.166119717,0.0472921084,3.41138661,3.4185428,-2.16717,2.18028,72.1387,72.3968
2,-211,-0.118062563,-0.052781689,7.36829161,7.37071841,-1.98155,3.22192,54.7234,55.0622
2,9922116,-0.799575804,1.56949579,-18.6037166,18.8045449,-1.99947,4.51936,-24.5707,25.3167
2,223,-0.323092716,0.452750984,-3.50679625,3.63594297,-1.99883,4.69843,-19.8082,20.7262
2,313,-0.818633389,0.227959206,-3.34937814,3.56877065,-1.99883,4.69843,-19.0274,19.9813
2,-211,-0.471797473,0.498544679,-0.446973158,0.83064352,-1.99766,5.04577,-5.85575,8.45575
2,111,0.025515405,0.402274939,0.329265467,0.538456972,-1.99742,5.05984,0.709432,6.14109
2,111,-0.884630317,0.805761193,0.673220137,1.37988813,-1.99745,5.04731,2.28221,6.51293
2,-211,-0.815012607,0.731172581,1.05275014,1.52518384,-1.99783,4.93789,8.59411,10.5389
2,-211,-0.212719169,-0.0622112469,1.337693,1.36293296,-1.99964,4.39953,25.567,26.2847
2,2114,0.22513319,-1.24044848,-13.4180467,13.5333366,-0.66545,-4.3173,-41.2632,41.7116
2,-2112,0.222225625,-0.655671906,-12.193942,12.2495451,-0.66545,-4.3173,-40.9879,41.4394
2,211,0.184772326,-0.37320293,-0.571218407,0.720246977,-0.6834,-5.22621,-11.1325,12.6959
2,111,0.0389733051,-0.354049853,-1.8172729,1.85698546,-0.753283,-5.27114,-8.73436,10.6668
2,211,0.180931875,-0.362197112,0.0348908474,0.429167173,-0.897773,-5.3008,0.679986,6.19472
2,323,-0.338359489,0.0545182905,1.83309872,2.06721414,-0.742716,-5.25643,8.34854,10.3481
2,-313,-0.141390801,-0.415892138,1.97633591,2.2123574,-0.668745,-5.10038,14.9293,16.1275
2,211,0.148173194,-0.288869333,6.77716661,6.78634158,-0.737137,-3.75659,55.2781,55.6149
2,111,0.090542362,0.190847829,5.92107941,5.92645309,-0.663754,-3.20928,70.179,70.4436
2,100113,0.571696723,-0.160800558,17.3670291,17.438825,-0.663754,-3.20928,70.1856,70.4501
2,-2112,-0.726299338,-0.00677277267,-21.5171175,21.5497969,-0.666166,0.666804,-113.695,113.858
2,-321,-0.100517576,0.258940077,8.85100499,8.86913069,-0.658328,0.659265,110.894,111.062
2,-211,0.488605351,0.816253337,12.1921365,12.2299731,-0.70558,2.1183,88.5332,88.7435
2,311,0.0028278619,0.272626264,-7.3997869,7.42126777,-0.66533,3.2179,-67.7506,68.0246
2,21212,-1.01116167,2.42210109,-20.9202153,21.1696583,-0.666305,4.53958,-32.7033,33.2674
2,321,-0.0734562044,0.313387513,0.449944331,0.741682849,-0.721142,5.2465,6.19857,8.70324
2,223,0.226298581,-0.612051039,6.57201373,6.65058426,-0.641628,4.20409,41.5329,41.9779
2,-211,-0.0570656422,-0.705659522,-0.224072165,0.755290794,0.893656,-5.30353,-2.49675,6.64806
2,323,0.519041911,-0.546653918,1.05825074,1.57600559,0.832208,-5.30098,4.2144,7.46228
2,111,0.227817843,-1.123071,1.61835562,1.98778981,0.678808,-5.22634,11.539,13.0534
2,9050225,0.253776928,0.129864389,8.16927129,8.40222571,0.666613,-4.82209,24.656,25.3994
2,-211,-0.152137755,-0.368827208,-5.52411904,5.54022695,0.737994,-3.75231,-56.7787,57.1066
2,-211,-0.10418869,0.0820087971,-0.70606878,0.731544836,0.737994,-3.75231,-54.275,54.618
2,223,-0.0113223407,-0.256313537,-13.8430169,13.8675171,0.721721,-2.13302,-91.0466,91.2513
2,-213,0.478941271,-0.393741211,11.8133914,11.8550753,0.704493,-2.22066,92.4809,92.6826
2,-213,-0.195420905,-0.897872488,60.0875253,60.0995611,0.666266,-0.666604,113.359,113.523
2,-211,0.278038412,-0.225482814,-5.20807799,5.22218998,0.640666,0.644647,-111.516,111.683
2,-211,0.212101525,0.676658989,-5.72070924,5.76614366,0.705246,2.08826,-91.9491,92.1516
2,311,-0.0350669293,0.34530488,-16.1119399,16.1232474,0.654918,3.12943,-70.6831,70.9457
2,-211,-0.0342503619,0.268082223,1.73600303,1.76232565,0.694132,3.75816,56.0465,56.3787
2,221,0.875465478,0.50190336,13.8517104,13.8992277,0.694132,3.75816,54.8746,55.2139
2,-2212,0.198522616,0.648791371,-0.631855233,1.3188732,0.723203,5.24809,-6.19669,8.70218
2,-211,0.106194262,0.537244671,1.44144515,1.54813345,0.666036,5.17166,11.0837,12.6515
2,-323,0.399825493,-0.357043852,0.00208106862,1.04067722,2.00861,-5.10528,-4.18985,7.40173
2,-321,0.58836944,-0.470044513,0.558461182,1.05973361,2.01882,-5.12774,2.21111,6.49105
2,-323,-0.235371355,-0.24880446,1.19780382,1.53222104,1.99753,-5.08386,8.20093,10.221
2,-100323,1.07866037,0.066057558,10.6977726,10.8457112,1.99931,-4.37058,31.9571,32.5341
2,-311,0.307280277,-0.255655017,-4.03165203,4.08142558,1.99402,-3.30446,-52.6232,52.9756
2,211,0.741884666,-0.392713017,24.9737618,24.988246,1.63852,0.564231,102.77,102.95
2,213,-0.0198345247,-0.596698763,12.5523369,12.5904639,1.63852,0.564231,103.978,104.156
2,-3122,0.00669749812,-0.0394286077,-12.6773625,12.7264518,1.97359,3.21439,-52.8612,53.2118
2,20313,0.809734892,0.924040778,22.9151081,22.9908702,1.85487,2.96085,67.1615,67.4371
2,321,1.09692531,0.664579261,-6.02990828,6.18455663,1.99894,4.59168,-18.9745,19.931
2,-211,-1.98509354e-05,0.491464197,-2.29638982,2.35244283,1.99681,4.93998,-8.26958,10.276
2,211,-0.00617139419,0.150258324,-0.262939198,0.332861341,1.99666,4.9895,-5.98462,8.5455
2,-211,0.888558244,0.979841096,-0.688038437,1.49735274,1.99682,5.02268,-3.89242,7.23607
2,30113,-0.182276084,1.08995984,0.489222469,2.10213597,1.99678,5.06552,0.718977,6.14226
2,-211,0.397437514,-0.0391337358,0.350444238,0.548947348,1.99722,4.9457,11.2405,12.789
2,111,0.295411628,0.612417536,2.43154477,2.52859195,1.99896,4.5225,25.7496,26.4623
2,213,0.250436214,0.451660692,4.07856809,4.18373151,1.99896,4.5225,25.3821,26.1048
2,311,0.313984312,0.143645481,6.88115991,6.90750446,1.98846,4.29937,33.131,33.6877
2,20223,-0.374270513,0.103071496,1.95006775,2.36574174,3.25506,-4.4724,6.05614,8.59412
2,111,-0.413547756,-1.06313942,2.97884468,3.19278042,3.05397,-4.29996,18.8026,19.766
2,22124,1.34928972,-0.400045135,-13.3126406,13.496867,3.00427,-3.09361,-41.8077,42.2496
2,211,1.4304773,-1.11563647,-6.48159295,6.73208743,3.43742,-3.35316,-24.6463,25.3904
2,223,-0.0611250842,-0.366795263,-4.69804449,4.7773409,3.57931,-3.46298,-19.2121,20.1584
2,-211,1.47371402,0.0286999104,8.94899019,9.07061883,3.43004,-3.38146,33.0572,33.6159
2,111,-0.155660492,-0.161882302,4.56629436,4.57389596,3.80264,-2.25938,42.3705,42.8093
2,10213,0.358760598,0.293410907,-7.31267777,7.42978638,3.46502,-0.66808,-55.1227,55.4592
2,211,-0.17247177,-0.196473801,-3.29556645,3.30879898,3.46502,-0.66808,-54.1589,54.5014
2,223,0.119102995,-0.208999188,-6.07485937,6.12983454,3.84296,-0.717319,-43.0194,43.4514
2,-213,0.440553199,0.017490071,-3.84570889,3.94791665,3.82893,0.725219,-44.0286,44.4506
2,213,0.361328611,0.0202099803,8.71373491,8.75570207,3.28779,0.667938,70.2806,70.5448
2,213,0.335672355,-0.0223423155,-4.74533049,4.82011541,3.5052,2.00773,-41.0616,41.5124
2,221,0.389765196,0.741571591,-10.0059071,10.0558603,3.5052,2.00773,-42.0844,42.5242
2,-211,-0.0919932012,0.0377401059,5.82244937,5.82493328,3.76734,2.21572,43.5064,43.9335
2,113,0.665351941,0.801836772,10.9439716,11.0208133,3.76734,2.21572,42.3637,42.8022
2,-211,0.0127029137,-0.482603663,7.93523681,7.95110652,3.41506,2.0089,54.2239,54.566
2,-211,0.259527747,0.258242188,-2.08379728,2.12021197,3.64049,3.56109,-14.8681,16.0725
2,-313,0.255241238,0.345618377,1.63263931,1.90939134,3.74763,3.71836,15.2644,16.4406
2,211,0.423270272,0.754790468,4.10922864,4.20162711,3.53837,3.49135,24.9971,25.7317
2,213,0.805878746,1.30767201,12.1633931,12.2845331,3.14103,3.19072,41.4759,41.9214
2,115,-0.344437728,0.90807124,-0.150621399,1.64433343,3.17357,4.42338,-2.47987,6.58244
2,111,-0.0670039842,0.0846649564,-0.0117244851,0.175610798,3.18087,4.41531,8.13854,10.1692
2,-21214,0.382109512,-0.91126858,-0.206716084,1.99437951,4.35628,-3.21849,-0.870241,6.15908
2,-323,0.532525005,-0.787776292,3.52143421,3.75504158,4.22539,-3.0157,19.1632,20.109
2,-203326,0.916346353,0.4190656,-0.159595612,2.26746607,4.9146,-1.99932,0.740435,6.14476
2,111,0.125899989,-0.0404309308,-0.00131898017,0.191131387,4.93258,-1.99946,4.13812,7.37116
2,113,0.94730739,-0.123246352,2.53473348,2.81773504,4.92799,-1.99963,6.17071,8.67685
2,20223,-0.666661478,0.061326608,1.40578028,2.01685009,4.76979,-2.00114,14.5505,15.7775
2,111,0.651441384,0.299663659,6.6643698,6.70425559,4.27702,-1.98307,32.5278,33.0945
2,-13212,1.55314358,-0.900772588,15.2631197,15.4577511,4.13012,-1.7377,41.0231,41.4722
2,20113,1.21084259,-0.506678218,-4.53332157,4.87716793,4.7606,-0.666078,-14.7955,16.0037
2,1114,1.39064586,-0.653886529,-3.31389785,3.85502353,4.8751,-0.667332,-11.3187,12.8579
2,-321,0.379168368,0.225308722,3.91509523,3.97071018,4.7423,-0.667609,24.8356,25.5738
2,321,-0.158391813,-0.0997102636,-2.93389088,2.98107058,4.2052,0.660393,-33.1336,33.6902
2,-313,-0.217019997,-0.467811542,-6.67807319,6.75709042,4.09403,1.63165,-31.4292,32.0121
2,311,0.260839805,-0.205254916,2.84317313,2.90479542,4.43782,2.00178,24.6397,25.3836
2,-311,1.15022117,-0.209252118,1.43719181,1.91738141,4.35088,3.19394,4.23361,7.42279
2,211,-0.0160971259,-0.119382622,3.44269922,3.44756918,4.26236,3.06001,15.0578,16.2448
2,213,1.00986441,-0.526556517,3.2590476,3.53845378,4.26236,3.06001,14.7736,15.9817
2,321,0.241282296,-0.34960289,1.77323858,1.88914012,4.20015,2.9666,19.0026,19.9557
2,311,-0.651774966,-1.32061099,-0.0931902467,1.55613123,-4.34418,-3.1889,-2.354,6.7224
2,20333,-0.505656646,-1.70038852,0.606478881,2.35572565,-4.31007,-3.1483,2.5166,6.78077
2,211,-1.27918644,-0.451875601,-4.23637922,4.45044519,-4.69474,-2.00288,-15.0898,16.3522
2,-321,-0.569577451,-1.21731977,-2.67267854,3.03208385,-4.69474,-2.00288,-15.197,16.4511
2,213,-0.230371348,-0.189536412,-0.527185453,0.984426488,-4.85612,-2.00279,-6.25136,8.87524
2,-211,-0.190740061,0.00393068,0.268203219,0.356895206,-4.86287,-2.00103,-0.754228,6.34499
2,-211,-0.162374993,-0.785968517,-0.263457739,0.85590077,-4.86287,-2.00103,-0.679132,6.33651
2,211,-0.397146142,-0.132663411,0.0123155373,0.441044568,-4.81914,-2.00055,2.49597,6.77643
2,321,-0.510618767,-0.924773371,1.83919065,2.17775011,-4.67925,-2.0008,8.84846,10.8621
2,2112,-1.49143405,0.622683982,2.78318855,3.35232656,-4.67925,-2.0008,8.82024,10.8392
2,211,-0.604519418,0.170925174,0.851981675,1.06750921,-4.58886,-2.00121,11.9443,13.504
2,-211,0.028225685,-0.267680084,2.48776259,2.5060838,-4.0792,-1.57623,32.1274,32.7346
2,211,-0.0614844343,-0.185992867,-1.76560672,1.78179257,-4.21065,-0.655518,-42.5627,43.0262
2,111,-0.0159866711,0.234097017,-1.39004635,1.41644974,-4.85167,-0.667553,-20.2666,21.2232
2,321,-0.719453586,-0.0146095972,-0.232518941,0.903287307,-5.12629,-0.666452,-4.25743,7.60366
2,211,-0.579785917,-0.0774634296,-1.09916661,1.25274241,-5.12629,-0.666452,-4.23652,7.59198
2,211,-0.0148533264,-0.525480645,-0.297343464,0.619522127,-5.11688,-0.66708,-0.825535,6.35386
2,-13124,-0.0435990897,-0.365913454,0.680882289,1.85889597,-5.04208,-0.66736,4.3501,7.65595
2,213,-0.218358673,-0.352228554,2.92896577,3.05822857,-4.16373,-0.644254,34.0426,34.6199
2,213,-0.271536233,-0.0281023056,-0.519915354,0.973144203,-5.12341,0.667491,-4.05144,7.49028
